time,temp,rhum,pres,wind_speed,cloud_frac,precip_1h,symbol_code,city_name
2025-06-06 11:00:00+00:00,25.4,90.7,1008.0,1.7,90.6,0.0,cloudy,Buon Ma Thuot
2025-06-06 11:00:00+00:00,30.1,82.7,1002.3,3.3,8.6,0.0,clearsky_day,Hanoi
2025-06-06 11:00:00+00:00,29.7,75.0,1006.7,2.7,88.3,0.0,partlycloudy_night,Nha Trang
2025-06-06 11:00:00+00:00,28.6,80.9,1005.8,3.7,24.2,0.0,fair_night,Da Nang
2025-06-06 11:00:00+00:00,27.2,86.3,1008.0,1.3,100.0,0.0,partlycloudy_night,Ho Chi Minh City
2025-06-06 11:00:00+00:00,31.0,78.1,1003.4,4.5,15.6,0.0,fair_day,Ha Tinh
2025-06-06 11:00:00+00:00,29.2,75.5,1003.8,3.8,13.3,0.0,fair_day,Lang Son
2025-06-06 11:00:00+00:00,29.8,82.3,1001.5,1.5,95.3,0.0,cloudy,Lao Cai
2025-06-06 11:00:00+00:00,29.6,85.3,1003.3,5.2,16.4,0.0,fair_day,Haiphong
2025-06-06 11:00:00+00:00,28.9,77.6,1008.0,3.0,100.0,0.0,partlycloudy_night,Ca Mau
2025-06-06 12:00:00+00:00,28.2,83.9,1006.5,3.1,15.6,0.0,fair_night,Da Nang
2025-06-06 12:00:00+00:00,30.2,80.3,1004.0,4.6,14.8,0.0,fair_night,Ha Tinh
2025-06-06 12:00:00+00:00,24.8,92.6,1008.9,2.3,43.7,0.0,partlycloudy_night,Buon Ma Thuot
2025-06-06 12:00:00+00:00,28.9,88.8,1003.6,5.5,5.5,0.0,clearsky_night,Haiphong
2025-06-06 12:00:00+00:00,28.2,81.1,1008.1,2.4,100.0,0.0,partlycloudy_night,Ca Mau
2025-06-06 12:00:00+00:00,29.0,78.8,1007.3,2.5,99.2,0.0,partlycloudy_night,Nha Trang
2025-06-06 12:00:00+00:00,28.1,79.5,1004.2,3.8,3.1,0.0,clearsky_night,Lang Son
2025-06-06 12:00:00+00:00,27.1,88.1,1008.3,1.9,93.0,0.0,cloudy,Ho Chi Minh City
2025-06-06 12:00:00+00:00,29.4,84.9,1002.9,3.1,13.3,0.0,fair_night,Hanoi
2025-06-06 12:00:00+00:00,28.4,85.4,1002.1,1.4,98.4,0.0,cloudy,Lao Cai
2025-06-06 13:00:00+00:00,28.8,89.4,1004.3,6.0,7.0,0.0,clearsky_night,Haiphong
2025-06-06 13:00:00+00:00,28.0,86.1,1006.9,3.2,7.8,0.0,clearsky_night,Da Nang
2025-06-06 13:00:00+00:00,28.5,83.1,1002.6,1.4,70.3,0.0,partlycloudy_night,Lao Cai
2025-06-06 13:00:00+00:00,29.8,81.2,1004.7,4.7,10.9,0.0,clearsky_night,Ha Tinh
2025-06-06 13:00:00+00:00,26.9,91.0,1008.4,1.1,67.2,0.0,partlycloudy_night,Ho Chi Minh City
2025-06-06 13:00:00+00:00,28.6,84.3,1007.3,1.4,94.5,0.0,partlycloudy_night,Nha Trang
2025-06-06 13:00:00+00:00,29.0,86.0,1003.7,4.0,64.1,0.0,partlycloudy_night,Hanoi
2025-06-06 13:00:00+00:00,27.6,84.2,1009.1,3.4,100.0,0.1,lightrainshowers_night,Ca Mau
2025-06-06 13:00:00+00:00,24.5,92.6,1009.0,2.0,37.5,0.0,fair_night,Buon Ma Thuot
2025-06-06 13:00:00+00:00,27.3,83.9,1004.9,3.9,2.3,0.0,clearsky_night,Lang Son
2025-06-06 14:00:00+00:00,28.7,90.1,1005.4,5.8,74.2,0.0,partlycloudy_night,Haiphong
2025-06-06 14:00:00+00:00,24.2,91.8,1009.5,2.2,89.1,0.0,partlycloudy_night,Buon Ma Thuot
2025-06-06 14:00:00+00:00,26.7,87.2,1006.1,4.2,69.5,0.0,partlycloudy_night,Lang Son
2025-06-06 14:00:00+00:00,28.6,89.2,1004.7,4.1,3.1,0.0,clearsky_night,Hanoi
2025-06-06 14:00:00+00:00,27.9,88.3,1006.9,2.4,10.9,0.0,clearsky_night,Da Nang
2025-06-06 14:00:00+00:00,28.1,87.5,1007.9,1.3,99.2,0.0,partlycloudy_night,Nha Trang
2025-06-06 14:00:00+00:00,29.3,82.8,1005.2,4.3,14.1,0.0,fair_night,Ha Tinh
2025-06-06 14:00:00+00:00,27.8,85.4,1003.8,1.6,84.4,0.0,partlycloudy_night,Lao Cai
2025-06-06 14:00:00+00:00,26.2,89.3,1010.2,4.9,100.0,0.0,cloudy,Ca Mau
2025-06-06 14:00:00+00:00,26.7,90.9,1008.9,1.5,98.4,0.0,partlycloudy_night,Ho Chi Minh City
2025-06-06 15:00:00+00:00,28.2,91.8,1005.1,4.0,1.6,0.0,clearsky_night,Hanoi
2025-06-06 15:00:00+00:00,26.4,92.1,1009.4,1.7,99.2,0.0,partlycloudy_night,Ho Chi Minh City
2025-06-06 15:00:00+00:00,26.2,90.4,1010.5,4.3,100.0,0.0,cloudy,Ca Mau
2025-06-06 15:00:00+00:00,27.9,89.7,1008.2,1.4,100.0,0.0,partlycloudy_night,Nha Trang
2025-06-06 15:00:00+00:00,27.4,87.2,1004.6,1.8,75.8,0.0,partlycloudy_night,Lao Cai
2025-06-06 15:00:00+00:00,27.6,91.1,1007.1,2.3,7.8,0.0,clearsky_night,Da Nang
2025-06-06 15:00:00+00:00,29.2,80.6,1005.5,4.0,18.0,0.0,fair_night,Ha Tinh
2025-06-06 15:00:00+00:00,26.2,90.5,1006.7,4.2,69.5,0.0,partlycloudy_night,Lang Son
2025-06-06 15:00:00+00:00,28.6,90.4,1005.9,6.0,83.6,0.0,partlycloudy_night,Haiphong
2025-06-06 15:00:00+00:00,24.1,91.2,1009.7,2.6,64.1,0.0,partlycloudy_night,Buon Ma Thuot
2025-06-06 16:00:00+00:00,27.6,93.3,1008.2,1.5,100.0,0.0,partlycloudy_night,Nha Trang
2025-06-06 16:00:00+00:00,25.8,91.9,1010.2,2.7,100.0,0.0,cloudy,Ca Mau
2025-06-06 16:00:00+00:00,26.9,87.1,1005.3,1.2,55.5,0.0,partlycloudy_night,Lao Cai
2025-06-06 16:00:00+00:00,27.8,92.5,1005.8,3.9,14.1,0.0,fair_night,Hanoi
2025-06-06 16:00:00+00:00,28.3,90.3,1006.5,6.3,93.7,0.0,partlycloudy_night,Haiphong
2025-06-06 16:00:00+00:00,25.9,92.1,1007.2,4.2,85.2,0.0,partlycloudy_night,Lang Son
2025-06-06 16:00:00+00:00,27.1,91.6,1009.9,1.5,100.0,0.0,cloudy,Ho Chi Minh City
2025-06-06 16:00:00+00:00,26.6,87.6,1007.7,2.9,34.4,0.0,fair_night,Da Nang
2025-06-06 16:00:00+00:00,27.0,88.4,1006.1,4.2,21.9,0.0,fair_night,Ha Tinh
2025-06-06 16:00:00+00:00,24.0,94.1,1010.0,2.7,96.1,0.0,partlycloudy_night,Buon Ma Thuot
2025-06-06 17:00:00+00:00,25.7,93.4,1007.1,4.3,74.2,0.0,partlycloudy_night,Lang Son
2025-06-06 17:00:00+00:00,26.7,88.4,1005.8,4.2,6.2,0.0,clearsky_night,Ha Tinh
2025-06-06 17:00:00+00:00,26.8,91.8,1009.4,1.9,100.0,0.0,cloudy,Ho Chi Minh City
2025-06-06 17:00:00+00:00,26.2,89.8,1007.1,2.5,26.6,0.0,fair_night,Da Nang
2025-06-06 17:00:00+00:00,25.8,93.3,1009.8,2.6,100.0,0.0,partlycloudy_night,Ca Mau
2025-06-06 17:00:00+00:00,27.1,94.4,1007.9,1.7,99.2,0.0,cloudy,Nha Trang
2025-06-06 17:00:00+00:00,26.4,89.2,1005.2,0.8,75.0,0.5,rainshowers_night,Lao Cai
2025-06-06 17:00:00+00:00,28.3,90.6,1006.2,6.0,13.3,0.0,fair_night,Haiphong
2025-06-06 17:00:00+00:00,27.7,93.3,1005.6,3.8,85.2,0.0,partlycloudy_night,Hanoi
2025-06-06 17:00:00+00:00,23.7,94.9,1010.0,2.1,87.5,0.0,partlycloudy_night,Buon Ma Thuot
2025-06-06 18:00:00+00:00,25.7,91.3,1005.0,0.8,98.4,1.3,heavyrain,Lao Cai
2025-06-06 18:00:00+00:00,25.6,93.3,1006.6,4.2,94.5,0.0,partlycloudy_night,Lang Son
2025-06-06 18:00:00+00:00,27.5,93.7,1005.0,3.6,60.2,0.0,partlycloudy_night,Hanoi
2025-06-06 18:00:00+00:00,23.2,96.4,1009.5,2.2,100.0,0.0,partlycloudy_night,Buon Ma Thuot
2025-06-06 18:00:00+00:00,26.0,93.5,1008.6,0.9,100.0,0.0,cloudy,Ho Chi Minh City
2025-06-06 18:00:00+00:00,28.2,89.3,1005.7,6.0,10.2,0.0,clearsky_night,Haiphong
2025-06-06 18:00:00+00:00,27.0,91.4,1007.3,2.1,100.0,0.0,partlycloudy_night,Nha Trang
2025-06-06 18:00:00+00:00,25.7,94.3,1009.0,2.2,100.0,0.0,partlycloudy_night,Ca Mau
2025-06-06 18:00:00+00:00,25.9,91.6,1006.0,2.2,25.0,0.0,fair_night,Da Nang
2025-06-06 18:00:00+00:00,26.6,87.1,1005.5,4.1,3.9,0.0,clearsky_night,Ha Tinh
2025-06-06 19:00:00+00:00,28.2,86.6,1005.2,5.9,77.3,0.0,partlycloudy_night,Haiphong
2025-06-06 19:00:00+00:00,25.7,92.7,1005.6,2.7,16.4,0.0,fair_night,Da Nang
2025-06-06 19:00:00+00:00,25.5,93.5,1006.3,4.0,90.6,0.0,partlycloudy_night,Lang Son
2025-06-06 19:00:00+00:00,27.5,93.6,1004.5,3.5,5.5,0.0,clearsky_night,Hanoi
2025-06-06 19:00:00+00:00,25.9,93.9,1008.2,2.5,100.0,0.0,cloudy,Ca Mau
2025-06-06 19:00:00+00:00,25.9,94.4,1008.0,1.2,100.0,0.0,partlycloudy_night,Ho Chi Minh City
2025-06-06 19:00:00+00:00,26.7,85.5,1004.7,3.9,1.6,0.0,clearsky_night,Ha Tinh
2025-06-06 19:00:00+00:00,27.1,90.1,1006.6,2.0,100.0,0.0,partlycloudy_night,Nha Trang
2025-06-06 19:00:00+00:00,22.7,96.5,1008.9,1.2,100.0,0.0,partlycloudy_night,Buon Ma Thuot
2025-06-06 19:00:00+00:00,25.2,95.3,1004.8,1.0,100.0,2.1,heavyrain,Lao Cai
2025-06-06 20:00:00+00:00,22.8,95.4,1008.8,1.6,46.1,0.0,partlycloudy_night,Buon Ma Thuot
2025-06-06 20:00:00+00:00,25.5,93.5,1006.0,3.8,92.2,0.0,partlycloudy_night,Lang Son
2025-06-06 20:00:00+00:00,25.7,92.9,1005.4,2.8,0.8,0.0,clearsky_night,Da Nang
2025-06-06 20:00:00+00:00,28.2,85.2,1004.8,5.8,46.9,0.0,partlycloudy_night,Haiphong
2025-06-06 20:00:00+00:00,26.2,92.9,1007.6,3.6,88.3,0.1,lightrain,Ca Mau
2025-06-06 20:00:00+00:00,24.4,97.8,1004.9,1.3,100.0,3.3,heavyrain,Lao Cai
2025-06-06 20:00:00+00:00,26.8,91.5,1006.4,1.6,99.2,0.0,partlycloudy_night,Nha Trang
2025-06-06 20:00:00+00:00,25.8,95.0,1007.6,2.0,100.0,0.0,cloudy,Ho Chi Minh City
2025-06-06 20:00:00+00:00,26.9,83.8,1004.5,4.0,2.3,0.0,clearsky_night,Ha Tinh
2025-06-06 20:00:00+00:00,27.3,93.9,1004.1,3.5,35.9,0.0,fair_night,Hanoi
2025-06-06 21:00:00+00:00,25.3,94.1,1007.9,4.8,98.4,0.0,cloudy,Ca Mau
2025-06-06 21:00:00+00:00,26.5,85.7,1004.4,3.5,1.6,0.0,clearsky_night,Ha Tinh
2025-06-06 21:00:00+00:00,26.7,90.9,1006.9,2.2,39.1,0.0,partlycloudy_night,Nha Trang
2025-06-06 21:00:00+00:00,25.6,92.6,1005.3,2.8,14.1,0.0,fair_night,Da Nang
2025-06-06 21:00:00+00:00,24.3,97.3,1005.1,1.3,100.0,1.3,heavyrain,Lao Cai
2025-06-06 21:00:00+00:00,28.2,85.3,1004.5,5.7,17.2,0.0,fair_night,Haiphong
2025-06-06 21:00:00+00:00,25.8,95.2,1007.4,2.2,97.7,0.0,cloudy,Ho Chi Minh City
2025-06-06 21:00:00+00:00,22.5,95.3,1009.1,1.5,75.0,0.0,partlycloudy_night,Buon Ma Thuot
2025-06-06 21:00:00+00:00,27.1,94.6,1004.0,3.1,75.0,0.0,partlycloudy_night,Hanoi
2025-06-06 21:00:00+00:00,25.5,93.9,1005.9,3.2,94.5,0.0,cloudy,Lang Son
2025-06-06 22:00:00+00:00,28.0,88.5,1004.9,5.3,76.6,0.0,partlycloudy_day,Haiphong
2025-06-06 22:00:00+00:00,25.4,94.0,1008.4,2.8,100.0,0.0,cloudy,Ca Mau
2025-06-06 22:00:00+00:00,26.6,88.2,1007.0,2.2,87.5,0.0,partlycloudy_day,Nha Trang
2025-06-06 22:00:00+00:00,26.3,86.7,1004.7,3.4,0.8,0.0,clearsky_day,Ha Tinh
2025-06-06 22:00:00+00:00,24.1,97.9,1005.2,1.2,100.0,0.0,fog,Lao Cai
2025-06-06 22:00:00+00:00,25.3,95.5,1006.2,3.1,94.5,0.0,cloudy,Lang Son
2025-06-06 22:00:00+00:00,27.1,95.3,1004.3,3.0,44.5,0.0,partlycloudy_day,Hanoi
2025-06-06 22:00:00+00:00,25.8,95.8,1007.8,1.7,94.5,0.0,partlycloudy_day,Ho Chi Minh City
2025-06-06 22:00:00+00:00,22.6,94.8,1008.9,2.1,98.4,0.0,cloudy,Buon Ma Thuot
2025-06-06 22:00:00+00:00,25.4,93.7,1005.7,2.2,5.5,0.0,clearsky_day,Da Nang
2025-06-06 23:00:00+00:00,25.3,95.1,1008.7,2.3,100.0,0.0,cloudy,Ca Mau
2025-06-06 23:00:00+00:00,26.0,90.5,1006.6,2.0,6.2,0.0,clearsky_day,Da Nang
2025-06-06 23:00:00+00:00,27.4,94.4,1005.0,3.3,99.2,0.0,cloudy,Hanoi
2025-06-06 23:00:00+00:00,27.0,85.7,1007.2,2.2,100.0,0.0,partlycloudy_day,Nha Trang
2025-06-06 23:00:00+00:00,28.4,89.0,1005.5,5.2,93.7,0.0,partlycloudy_day,Haiphong
2025-06-06 23:00:00+00:00,26.7,87.8,1005.5,3.1,0.8,0.0,clearsky_day,Ha Tinh
2025-06-06 23:00:00+00:00,26.0,92.4,1006.8,3.7,98.4,0.0,cloudy,Lang Son
2025-06-06 23:00:00+00:00,24.3,97.5,1006.1,0.8,100.0,0.0,cloudy,Lao Cai
2025-06-06 23:00:00+00:00,23.1,93.1,1009.3,2.4,97.7,0.0,partlycloudy_day,Buon Ma Thuot
2025-06-06 23:00:00+00:00,25.8,95.4,1008.8,1.9,100.0,0.0,partlycloudy_day,Ho Chi Minh City
2025-06-07 00:00:00+00:00,28.3,81.8,1006.0,3.1,14.8,0.0,fair_day,Ha Tinh
2025-06-07 00:00:00+00:00,24.8,95.7,1006.5,1.0,100.0,0.0,cloudy,Lao Cai
2025-06-07 00:00:00+00:00,28.1,79.8,1007.2,1.3,0.8,0.0,clearsky_day,Da Nang
2025-06-07 00:00:00+00:00,29.6,83.5,1005.9,5.2,99.2,0.0,cloudy,Haiphong
2025-06-07 00:00:00+00:00,28.6,89.3,1005.4,4.0,88.3,0.0,cloudy,Hanoi
2025-06-07 00:00:00+00:00,27.6,83.3,1007.2,4.2,86.7,0.0,cloudy,Lang Son
2025-06-07 00:00:00+00:00,28.6,78.0,1007.9,2.3,100.0,0.0,partlycloudy_day,Nha Trang
2025-06-07 00:00:00+00:00,26.5,88.7,1009.4,4.8,100.0,0.2,lightrain,Ca Mau
2025-06-07 00:00:00+00:00,24.9,88.1,1010.2,2.9,51.6,0.0,partlycloudy_day,Buon Ma Thuot
2025-06-07 00:00:00+00:00,26.5,90.8,1009.2,2.7,100.0,0.0,cloudy,Ho Chi Minh City
2025-06-07 01:00:00+00:00,26.9,84.6,1010.3,4.3,96.9,0.0,cloudy,Ca Mau
2025-06-07 01:00:00+00:00,25.8,91.1,1006.9,1.0,100.0,0.0,cloudy,Lao Cai
2025-06-07 01:00:00+00:00,30.0,77.0,1006.5,2.8,1.6,0.0,clearsky_day,Ha Tinh
2025-06-07 01:00:00+00:00,26.4,80.4,1010.7,3.3,75.8,0.0,partlycloudy_day,Buon Ma Thuot
2025-06-07 01:00:00+00:00,30.3,69.5,1007.5,1.2,0.0,0.0,clearsky_day,Da Nang
2025-06-07 01:00:00+00:00,30.5,78.6,1006.2,5.6,99.2,0.7,rain,Haiphong
2025-06-07 01:00:00+00:00,30.0,70.9,1008.4,2.5,100.0,0.0,partlycloudy_day,Nha Trang
2025-06-07 01:00:00+00:00,29.9,83.2,1005.7,3.7,89.8,0.0,cloudy,Hanoi
2025-06-07 01:00:00+00:00,27.8,85.0,1009.1,2.9,100.0,0.0,cloudy,Ho Chi Minh City
2025-06-07 01:00:00+00:00,28.9,76.9,1007.2,4.3,89.1,0.0,cloudy,Lang Son
2025-06-07 02:00:00+00:00,31.3,75.2,1005.5,3.3,96.9,0.0,cloudy,Hanoi
2025-06-07 02:00:00+00:00,27.7,74.6,1010.2,2.9,59.4,0.0,partlycloudy_day,Buon Ma Thuot
2025-06-07 02:00:00+00:00,32.4,59.0,1007.9,1.5,4.7,0.0,clearsky_day,Da Nang
2025-06-07 02:00:00+00:00,31.0,66.5,1008.1,1.8,100.0,0.0,partlycloudy_day,Nha Trang
2025-06-07 02:00:00+00:00,31.3,71.7,1006.5,2.3,47.7,0.0,partlycloudy_day,Ha Tinh
2025-06-07 02:00:00+00:00,26.9,85.6,1006.5,1.8,100.0,0.0,cloudy,Lao Cai
2025-06-07 02:00:00+00:00,28.5,81.3,1009.6,3.5,100.0,0.0,cloudy,Ho Chi Minh City
2025-06-07 02:00:00+00:00,30.2,80.2,1006.2,6.3,96.9,0.5,rain,Haiphong
2025-06-07 02:00:00+00:00,28.4,77.9,1010.3,4.4,100.0,0.2,lightrain,Ca Mau
2025-06-07 02:00:00+00:00,30.0,72.8,1007.0,4.3,86.7,0.0,cloudy,Lang Son
2025-06-07 03:00:00+00:00,31.0,68.4,1006.7,4.1,28.9,0.2,lightrainshowers_day,Lang Son
2025-06-07 03:00:00+00:00,32.3,70.1,1005.3,3.1,94.5,0.1,lightrain,Hanoi
2025-06-07 03:00:00+00:00,28.8,69.7,1009.8,3.0,85.9,0.0,partlycloudy_day,Buon Ma Thuot
2025-06-07 03:00:00+00:00,33.9,53.4,1007.5,1.4,13.3,0.0,fair_day,Da Nang
2025-06-07 03:00:00+00:00,31.7,63.2,1007.3,2.1,100.0,0.0,partlycloudy_day,Nha Trang
2025-06-07 03:00:00+00:00,29.3,77.5,1010.1,5.0,100.0,0.6,rain,Ca Mau
2025-06-07 03:00:00+00:00,27.9,82.3,1006.0,1.6,100.0,0.0,cloudy,Lao Cai
2025-06-07 03:00:00+00:00,30.7,81.3,1006.1,6.7,87.5,0.3,rain,Haiphong
2025-06-07 03:00:00+00:00,29.8,77.5,1009.3,3.6,100.0,0.2,lightrain,Ho Chi Minh City
2025-06-07 03:00:00+00:00,32.2,69.5,1006.2,2.4,80.5,0.0,partlycloudy_day,Ha Tinh
2025-06-07 04:00:00+00:00,32.9,68.8,1005.5,3.6,89.1,0.0,partlycloudy_day,Ha Tinh
2025-06-07 04:00:00+00:00,29.0,78.7,1004.9,1.7,100.0,0.0,cloudy,Lao Cai
2025-06-07 04:00:00+00:00,32.5,60.6,1007.1,3.8,100.0,0.0,partlycloudy_day,Nha Trang
2025-06-07 04:00:00+00:00,31.6,76.5,1005.6,6.4,56.2,0.4,rainshowers_day,Haiphong
2025-06-07 04:00:00+00:00,32.8,69.1,1004.7,3.3,56.2,0.3,rainshowers_day,Hanoi
2025-06-07 04:00:00+00:00,31.9,67.6,1006.1,4.3,38.3,0.0,partlycloudy_day,Lang Son
2025-06-07 04:00:00+00:00,30.5,74.0,1008.6,2.9,96.1,0.1,lightrain,Ho Chi Minh City
2025-06-07 04:00:00+00:00,35.0,50.6,1006.5,3.2,6.2,0.0,clearsky_day,Da Nang
2025-06-07 04:00:00+00:00,29.7,66.0,1009.1,3.2,45.3,0.1,lightrainshowers_day,Buon Ma Thuot
2025-06-07 04:00:00+00:00,29.7,72.6,1009.5,4.6,100.0,0.3,rain,Ca Mau
2025-06-07 05:00:00+00:00,33.1,67.8,1004.2,3.5,74.2,0.5,rainshowers_day,Hanoi
2025-06-07 05:00:00+00:00,32.6,64.8,1005.4,4.1,84.4,0.0,partlycloudy_day,Lang Son
2025-06-07 05:00:00+00:00,31.8,74.8,1005.1,6.1,25.0,0.2,lightrainshowers_day,Haiphong
2025-06-07 05:00:00+00:00,31.2,71.6,1007.8,2.7,49.2,0.2,lightrainshowers_day,Ho Chi Minh City
2025-06-07 05:00:00+00:00,33.2,70.0,1004.9,4.2,53.1,0.0,partlycloudy_day,Ha Tinh
2025-06-07 05:00:00+00:00,32.0,63.1,1006.8,4.4,100.0,0.0,cloudy,Nha Trang
2025-06-07 05:00:00+00:00,35.4,50.2,1005.8,4.0,59.4,0.0,partlycloudy_day,Da Nang
2025-06-07 05:00:00+00:00,30.4,72.6,1004.0,1.7,86.7,0.0,partlycloudy_day,Lao Cai
2025-06-07 05:00:00+00:00,30.2,63.8,1008.2,3.5,48.4,1.7,heavyrainshowers_day,Buon Ma Thuot
2025-06-07 05:00:00+00:00,29.9,73.6,1008.6,4.6,100.0,6.3,heavyrainshowers_day,Ca Mau
2025-06-07 06:00:00+00:00,27.3,81.9,1009.4,7.1,100.0,1.5,heavyrain,Ca Mau
2025-06-07 06:00:00+00:00,31.7,67.2,1002.8,2.0,58.6,0.0,partlycloudy_day,Lao Cai
2025-06-07 06:00:00+00:00,35.2,50.7,1005.0,4.7,65.6,0.0,partlycloudy_day,Da Nang
2025-06-07 06:00:00+00:00,33.4,70.0,1004.1,4.7,93.7,0.0,cloudy,Ha Tinh
2025-06-07 06:00:00+00:00,28.6,73.8,1007.6,4.3,60.2,2.7,heavyrainshowers_day,Buon Ma Thuot
2025-06-07 06:00:00+00:00,31.8,73.7,1004.1,5.7,19.5,0.0,fair_day,Haiphong
2025-06-07 06:00:00+00:00,32.0,65.7,1006.0,4.4,100.0,0.0,cloudy,Nha Trang
2025-06-07 06:00:00+00:00,32.7,72.7,1003.4,3.8,64.8,0.0,partlycloudy_day,Hanoi
2025-06-07 06:00:00+00:00,32.4,63.5,1004.6,4.3,41.4,0.3,rainshowers_day,Lang Son
2025-06-07 06:00:00+00:00,31.8,68.7,1006.9,3.2,100.0,0.8,rain,Ho Chi Minh City
2025-06-07 07:00:00+00:00,32.6,64.4,1001.6,2.3,10.9,0.0,clearsky_day,Lao Cai
2025-06-07 07:00:00+00:00,33.0,71.2,1003.3,4.3,21.9,0.0,fair_day,Ha Tinh
2025-06-07 07:00:00+00:00,31.2,67.8,1005.6,3.3,100.0,4.6,heavyrain,Ho Chi Minh City
2025-06-07 07:00:00+00:00,31.7,68.8,1005.1,4.5,100.0,0.0,partlycloudy_day,Nha Trang
2025-06-07 07:00:00+00:00,31.6,74.8,1003.2,5.9,9.4,0.0,clearsky_day,Haiphong
2025-06-07 07:00:00+00:00,34.7,52.1,1004.2,4.9,99.2,0.0,partlycloudy_day,Da Nang
2025-06-07 07:00:00+00:00,27.3,85.0,1007.9,3.5,100.0,0.2,lightrain,Ca Mau
2025-06-07 07:00:00+00:00,33.4,69.4,1002.4,3.2,35.9,0.0,fair_day,Hanoi
2025-06-07 07:00:00+00:00,27.7,79.3,1007.2,3.3,92.2,0.1,lightrain,Buon Ma Thuot
2025-06-07 07:00:00+00:00,32.1,64.1,1003.8,4.6,55.5,0.2,lightrainshowers_day,Lang Son
2025-06-07 08:00:00+00:00,28.4,79.3,1005.8,5.0,100.0,14.2,heavyrain,Ho Chi Minh City
2025-06-07 08:00:00+00:00,31.6,68.9,1003.2,4.3,43.7,0.5,rainshowers_day,Lang Son
2025-06-07 08:00:00+00:00,27.4,83.0,1007.1,5.0,100.0,0.1,lightrain,Ca Mau
2025-06-07 08:00:00+00:00,33.9,66.7,1001.6,3.0,18.7,0.0,fair_day,Hanoi
2025-06-07 08:00:00+00:00,32.9,63.4,1000.4,2.7,11.7,0.0,clearsky_day,Lao Cai
2025-06-07 08:00:00+00:00,31.4,74.8,1002.7,5.4,4.7,0.0,clearsky_day,Haiphong
2025-06-07 08:00:00+00:00,32.7,71.3,1002.4,4.2,26.6,0.0,fair_day,Ha Tinh
2025-06-07 08:00:00+00:00,27.6,79.0,1005.7,1.5,94.5,0.2,lightrain,Buon Ma Thuot
2025-06-07 08:00:00+00:00,34.0,55.5,1003.7,4.7,98.4,0.0,partlycloudy_day,Da Nang
2025-06-07 08:00:00+00:00,30.9,71.1,1005.1,6.3,94.5,0.4,rain,Nha Trang
2025-06-07 09:00:00+00:00,30.2,72.0,1004.9,3.7,82.0,0.1,lightrainshowers_day,Nha Trang
2025-06-07 09:00:00+00:00,32.6,71.7,1001.7,4.6,14.1,0.0,fair_day,Ha Tinh
2025-06-07 09:00:00+00:00,26.7,85.0,1006.5,4.5,100.0,0.7,rain,Ho Chi Minh City
